"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_lbs","reps","distance_miles","duration_seconds","rpe"
"Legs","2 Apr 2025, 20:49","2 Apr 2025, 22:28","","Squat (Barbell)",,"",0,"normal",225,5,,,
"Legs","2 Apr 2025, 20:49","2 Apr 2025, 22:28","","Squat (Barbell)",,"",1,"normal",225,5,,,
"Legs","2 Apr 2025, 20:49","2 Apr 2025, 22:28","","Squat (Barbell)",,"",2,"normal",225,5,,,
"Legs","2 Apr 2025, 20:49","2 Apr 2025, 22:28","","Romanian Deadlift (Barbell)",,"",0,"normal",245,7,,,
"Legs","2 Apr 2025, 20:49","2 Apr 2025, 22:28","","Romanian Deadlift (Barbell)",,"",1,"normal",245,8,,,
"Legs","2 Apr 2025, 20:49","2 Apr 2025, 22:28","","Romanian Deadlift (Barbell)",,"",2,"normal",245,6,,,
"Legs","2 Apr 2025, 20:49","2 Apr 2025, 22:28","","Leg Extension (Machine)",,"",0,"normal",235,8,,,
"Legs","2 Apr 2025, 20:49","2 Apr 2025, 22:28","","Leg Extension (Machine)",,"",1,"normal",235,6,,,
"Legs","2 Apr 2025, 20:49","2 Apr 2025, 22:28","","Leg Extension (Machine)",,"",2,"normal",235,4,,,
"Legs","2 Apr 2025, 20:49","2 Apr 2025, 22:28","","Seated Leg Curl (Machine)",,"",0,"normal",140,6,,,
"Legs","2 Apr 2025, 20:49","2 Apr 2025, 22:28","","Seated Leg Curl (Machine)",,"",1,"normal",140,5,,,
"Legs","2 Apr 2025, 20:49","2 Apr 2025, 22:28","","Seated Leg Curl (Machine)",,"",2,"normal",140,5,,,
"Legs","2 Apr 2025, 20:49","2 Apr 2025, 22:28","","Preacher Curl (Barbell)",,"",0,"normal",50,7,,,
"Legs","2 Apr 2025, 20:49","2 Apr 2025, 22:28","","Preacher Curl (Barbell)",,"",1,"normal",50,6,,,
"Legs","2 Apr 2025, 20:49","2 Apr 2025, 22:28","","Preacher Curl (Barbell)",,"",2,"normal",50,5,,,
"Push (A)","1 Apr 2025, 21:16","1 Apr 2025, 22:45","","Incline Bench Press (Dumbbell)",,"",0,"normal",130,7,,,
"Push (A)","1 Apr 2025, 21:16","1 Apr 2025, 22:45","","Incline Bench Press (Dumbbell)",,"",1,"normal",130,6,,,
"Push (A)","1 Apr 2025, 21:16","1 Apr 2025, 22:45","","Incline Bench Press (Dumbbell)",,"",2,"normal",130,4,,,
"Push (A)","1 Apr 2025, 21:16","1 Apr 2025, 22:45","","JM Press (Barbell)",,"",0,"normal",95,4,,,
"Push (A)","1 Apr 2025, 21:16","1 Apr 2025, 22:45","","JM Press (Barbell)",,"",1,"normal",75,9,,,
"Push (A)","1 Apr 2025, 21:16","1 Apr 2025, 22:45","","Overhead Press (Dumbbell)",,"",0,"normal",100,4,,,
"Push (A)","1 Apr 2025, 21:16","1 Apr 2025, 22:45","","Overhead Press (Dumbbell)",,"",1,"normal",90,7,,,
"Push (A)","1 Apr 2025, 21:16","1 Apr 2025, 22:45","","Overhead Press (Dumbbell)",,"",2,"normal",90,5,,,
"Push (A)","1 Apr 2025, 21:16","1 Apr 2025, 22:45","","Lateral Raise (Dumbbell)",,"",0,"normal",40,6,,,
"Push (A)","1 Apr 2025, 21:16","1 Apr 2025, 22:45","","Lateral Raise (Dumbbell)",,"",1,"normal",40,7,,,
"Push (A)","1 Apr 2025, 21:16","1 Apr 2025, 22:45","","Lateral Raise (Dumbbell)",,"",2,"normal",40,7,,,
"Push (A)","1 Apr 2025, 21:16","1 Apr 2025, 22:45","","Chest Fly (Machine)",,"",0,"normal",160,6,,,
"Push (A)","1 Apr 2025, 21:16","1 Apr 2025, 22:45","","Chest Fly (Machine)",,"",1,"normal",160,6,,,
"Push (A)","1 Apr 2025, 21:16","1 Apr 2025, 22:45","","Chest Fly (Machine)",,"",2,"normal",160,5,,,
"Push (A)","1 Apr 2025, 21:16","1 Apr 2025, 22:45","","Triceps Pushdown",,"",0,"normal",60,7,,,
"Push (A)","1 Apr 2025, 21:16","1 Apr 2025, 22:45","","Triceps Pushdown",,"",1,"normal",60,7,,,
"Push (A)","1 Apr 2025, 21:16","1 Apr 2025, 22:45","","Seated Wrist Extension (Barbell)",,"",0,"normal",30,10,,,
"Push (A)","1 Apr 2025, 21:16","1 Apr 2025, 22:45","","Seated Wrist Extension (Barbell)",,"",1,"normal",30,10,,,
"Pull (A)","31 Mar 2025, 15:38","31 Mar 2025, 17:30","","Seated Row (Machine)",,"",0,"normal",230,9,,,
"Pull (A)","31 Mar 2025, 15:38","31 Mar 2025, 17:30","","Seated Row (Machine)",,"",1,"normal",230,10,,,
"Pull (A)","31 Mar 2025, 15:38","31 Mar 2025, 17:30","","Seated Row (Machine)",,"",2,"normal",230,9,,,
"Pull (A)","31 Mar 2025, 15:38","31 Mar 2025, 17:30","","Lat Pulldown (Cable)",,"",0,"normal",145,11,,,
"Pull (A)","31 Mar 2025, 15:38","31 Mar 2025, 17:30","","Lat Pulldown (Cable)",,"",1,"normal",160,7,,,
"Pull (A)","31 Mar 2025, 15:38","31 Mar 2025, 17:30","","Lat Pulldown (Cable)",,"",2,"normal",160,6,,,
"Pull (A)","31 Mar 2025, 15:38","31 Mar 2025, 17:30","","Single Arm Curl (Cable)",,"",0,"normal",27.5,5,,,
"Pull (A)","31 Mar 2025, 15:38","31 Mar 2025, 17:30","","Single Arm Curl (Cable)",,"",1,"normal",25,7,,,
"Pull (A)","31 Mar 2025, 15:38","31 Mar 2025, 17:30","","Single Arm Curl (Cable)",,"",2,"normal",25,8,,,
"Pull (A)","31 Mar 2025, 15:38","31 Mar 2025, 17:30","","Single Arm Curl (Cable)",,"",3,"normal",25,8,,,
"Pull (A)","31 Mar 2025, 15:38","31 Mar 2025, 17:30","","Face Pull",,"",0,"normal",50,12,,,
"Pull (A)","31 Mar 2025, 15:38","31 Mar 2025, 17:30","","Face Pull",,"",1,"normal",55,9,,,
"Pull (A)","31 Mar 2025, 15:38","31 Mar 2025, 17:30","","Face Pull",,"",2,"normal",55,9,,,
"Pull (A)","31 Mar 2025, 15:38","31 Mar 2025, 17:30","","Seated Wrist Extension (Barbell)",,"",0,"normal",30,10,,,
"Pull (A)","31 Mar 2025, 15:38","31 Mar 2025, 17:30","","Seated Wrist Extension (Barbell)",,"",1,"normal",30,10,,,
"Pull (A)","31 Mar 2025, 15:38","31 Mar 2025, 17:30","","Lu Raise",,"",0,"normal",15,4,,,
"Pull (A)","31 Mar 2025, 15:38","31 Mar 2025, 17:30","","Lu Raise",,"",1,"normal",15,4,,,
"Pull (A)","31 Mar 2025, 15:38","31 Mar 2025, 17:30","","Lu Raise",,"",2,"normal",15,4,,,
"Legs","28 Mar 2025, 21:38","28 Mar 2025, 22:45","","Squat (Barbell)",,"",0,"normal",225,5,,,
"Legs","28 Mar 2025, 21:38","28 Mar 2025, 22:45","","Squat (Barbell)",,"",1,"normal",225,4,,,
"Legs","28 Mar 2025, 21:38","28 Mar 2025, 22:45","","Squat (Barbell)",,"",2,"normal",225,2,,,
"Legs","28 Mar 2025, 21:38","28 Mar 2025, 22:45","","Squat (Barbell)",,"",3,"normal",155,6,,,
"Legs","28 Mar 2025, 21:38","28 Mar 2025, 22:45","","Romanian Deadlift (Barbell)",,"",0,"normal",245,6,,,
"Legs","28 Mar 2025, 21:38","28 Mar 2025, 22:45","","Romanian Deadlift (Barbell)",,"",1,"normal",245,6,,,
"Legs","28 Mar 2025, 21:38","28 Mar 2025, 22:45","","Romanian Deadlift (Barbell)",,"",2,"normal",245,4,,,
"Legs","28 Mar 2025, 21:38","28 Mar 2025, 22:45","","Leg Extension (Machine)",,"",0,"normal",235,8,,,
"Legs","28 Mar 2025, 21:38","28 Mar 2025, 22:45","","Leg Extension (Machine)",,"",1,"normal",235,6,,,
"Legs","28 Mar 2025, 21:38","28 Mar 2025, 22:45","","Leg Extension (Machine)",,"",2,"normal",235,5,,,
"Legs","28 Mar 2025, 21:38","28 Mar 2025, 22:45","","Seated Leg Curl (Machine)",,"",0,"normal",140,7,,,
"Legs","28 Mar 2025, 21:38","28 Mar 2025, 22:45","","Seated Leg Curl (Machine)",,"",1,"normal",140,6,,,
"Legs","28 Mar 2025, 21:38","28 Mar 2025, 22:45","","Seated Leg Curl (Machine)",,"",2,"normal",135,6,,,
"Legs","28 Mar 2025, 21:38","28 Mar 2025, 22:45","","Preacher Curl (Machine)",,"",0,"normal",100,5,,,
"Legs","28 Mar 2025, 21:38","28 Mar 2025, 22:45","","Preacher Curl (Machine)",,"",1,"normal",100,4,,,
"Legs","28 Mar 2025, 21:38","28 Mar 2025, 22:45","","Preacher Curl (Machine)",,"",2,"normal",100,5,,,
"Legs","28 Mar 2025, 21:38","28 Mar 2025, 22:45","","Crunch (Machine)",,"",0,"normal",70,10,,,
"Legs","28 Mar 2025, 21:38","28 Mar 2025, 22:45","","Crunch (Machine)",,"",1,"normal",70,7,,,
"Legs","28 Mar 2025, 21:38","28 Mar 2025, 22:45","","Crunch (Machine)",,"",2,"normal",70,10,,,
"Push+ (A)","26 Mar 2025, 17:03","26 Mar 2025, 18:25","","Incline Bench Press (Dumbbell)",,"",0,"normal",120,9,,,
"Push+ (A)","26 Mar 2025, 17:03","26 Mar 2025, 18:25","","Incline Bench Press (Dumbbell)",,"",1,"normal",120,7,,,
"Push+ (A)","26 Mar 2025, 17:03","26 Mar 2025, 18:25","","Incline Bench Press (Dumbbell)",,"",2,"normal",120,5,,,
"Push+ (A)","26 Mar 2025, 17:03","26 Mar 2025, 18:25","","T Bar Row",,"",0,"normal",115,7,,,
"Push+ (A)","26 Mar 2025, 17:03","26 Mar 2025, 18:25","","T Bar Row",,"",1,"normal",115,8,,,
"Push+ (A)","26 Mar 2025, 17:03","26 Mar 2025, 18:25","","T Bar Row",,"",2,"normal",115,7,,,
"Push+ (A)","26 Mar 2025, 17:03","26 Mar 2025, 18:25","","Lat Pulldown (Cable)",,"",0,"normal",145,8,,,
"Push+ (A)","26 Mar 2025, 17:03","26 Mar 2025, 18:25","","Overhead Press (Dumbbell)",,"",0,"normal",100,6,,,
"Push+ (A)","26 Mar 2025, 17:03","26 Mar 2025, 18:25","","Overhead Press (Dumbbell)",,"",1,"normal",100,5,,,
"Push+ (A)","26 Mar 2025, 17:03","26 Mar 2025, 18:25","","Overhead Press (Dumbbell)",,"",2,"normal",100,4,,,
"Push+ (A)","26 Mar 2025, 17:03","26 Mar 2025, 18:25","","Triceps Pushdown",,"",0,"normal",60,7,,,
"Push+ (A)","26 Mar 2025, 17:03","26 Mar 2025, 18:25","","Triceps Pushdown",,"",1,"normal",60,6,,,
"Push+ (A)","26 Mar 2025, 17:03","26 Mar 2025, 18:25","","Triceps Pushdown",,"",2,"normal",60,6,,,
"Push+ (A)","26 Mar 2025, 17:03","26 Mar 2025, 18:25","","Triceps Pushdown",,"",3,"normal",60,5,,,
"Push+ (A)","26 Mar 2025, 17:03","26 Mar 2025, 18:25","","Seated Incline Curl (Dumbbell)",,"",0,"normal",50,7,,,
"Push+ (A)","26 Mar 2025, 17:03","26 Mar 2025, 18:25","","Seated Incline Curl (Dumbbell)",,"",1,"normal",50,6,,,
"Push+ (A)","26 Mar 2025, 17:03","26 Mar 2025, 18:25","","Seated Incline Curl (Dumbbell)",,"",2,"normal",50,6,,,
"Pull (B)","25 Mar 2025, 22:59","26 Mar 2025, 00:21","","Pull Up",,"",0,"normal",,11,,,
"Pull (B)","25 Mar 2025, 22:59","26 Mar 2025, 00:21","","Pull Up",,"",1,"normal",,8,,,
"Pull (B)","25 Mar 2025, 22:59","26 Mar 2025, 00:21","","Single Arm Lat Pulldown",,"",0,"normal",60,7,,,
"Pull (B)","25 Mar 2025, 22:59","26 Mar 2025, 00:21","","Single Arm Lat Pulldown",,"",1,"normal",60,6,,,
"Pull (B)","25 Mar 2025, 22:59","26 Mar 2025, 00:21","","Single Arm Lat Pulldown",,"",2,"normal",60,5,,,
"Pull (B)","25 Mar 2025, 22:59","26 Mar 2025, 00:21","","Seated Row (Machine)",,"Single cable",0,"normal",60,7,,,
"Legs","24 Mar 2025, 18:11","24 Mar 2025, 19:40","","Squat (Barbell)",,"",0,"normal",225,6,,,
"Legs","24 Mar 2025, 18:11","24 Mar 2025, 19:40","","Squat (Barbell)",,"",1,"normal",225,4,,,
"Legs","24 Mar 2025, 18:11","24 Mar 2025, 19:40","","Smith Bulgarian Squat",,"",0,"normal",95,10,,,
"Legs","24 Mar 2025, 18:11","24 Mar 2025, 19:40","","Smith Bulgarian Squat",,"",1,"normal",115,6,,,
"Legs","24 Mar 2025, 18:11","24 Mar 2025, 19:40","","Romanian Deadlift (Barbell)",,"",0,"normal",245,6,,,
"Legs","24 Mar 2025, 18:11","24 Mar 2025, 19:40","","Romanian Deadlift (Barbell)",,"",1,"normal",245,6,,,
"Legs","24 Mar 2025, 18:11","24 Mar 2025, 19:40","","Romanian Deadlift (Barbell)",,"",2,"normal",245,5,,,
"Legs","24 Mar 2025, 18:11","24 Mar 2025, 19:40","","Leg Extension (Machine)",,"",0,"normal",235,7,,,
"Legs","24 Mar 2025, 18:11","24 Mar 2025, 19:40","","Leg Extension (Machine)",,"",1,"normal",235,6,,,
"Legs","24 Mar 2025, 18:11","24 Mar 2025, 19:40","","Seated Leg Curl (Machine)",,"",0,"normal",140,7,,,
"Legs","24 Mar 2025, 18:11","24 Mar 2025, 19:40","","Seated Leg Curl (Machine)",,"",1,"normal",140,6,,,
"Legs","24 Mar 2025, 18:11","24 Mar 2025, 19:40","","Crunch (Machine)",,"",0,"normal",70,10,,,
"Legs","24 Mar 2025, 18:11","24 Mar 2025, 19:40","","Crunch (Machine)",,"",1,"normal",70,10,,,
"Legs","24 Mar 2025, 18:11","24 Mar 2025, 19:40","","Crunch (Machine)",,"",2,"normal",70,10,,,
"Push (A)","22 Mar 2025, 18:55","22 Mar 2025, 20:01","","Bench Press (Barbell)",,"",0,"normal",175,4,,,
"Push (A)","22 Mar 2025, 18:55","22 Mar 2025, 20:01","","Bench Press (Barbell)",,"",1,"normal",175,3,,,
"Push (A)","22 Mar 2025, 18:55","22 Mar 2025, 20:01","","Bench Press (Barbell)",,"",2,"normal",155,5,,,
"Push (A)","22 Mar 2025, 18:55","22 Mar 2025, 20:01","","Overhead Press (Barbell)",,"",0,"normal",85,9,,,
"Push (A)","22 Mar 2025, 18:55","22 Mar 2025, 20:01","","Overhead Press (Barbell)",,"",1,"normal",85,6,,,
"Push (A)","22 Mar 2025, 18:55","22 Mar 2025, 20:01","","Chest Fly (Machine)",,"",0,"normal",160,7,,,
"Push (A)","22 Mar 2025, 18:55","22 Mar 2025, 20:01","","Chest Fly (Machine)",,"",1,"normal",160,6,,,
"Push (A)","22 Mar 2025, 18:55","22 Mar 2025, 20:01","","Chest Fly (Machine)",,"",2,"normal",160,5,,,
"Push (A)","22 Mar 2025, 18:55","22 Mar 2025, 20:01","","Triceps Extension (Cable)",,"",0,"normal",90,8,,,
"Push (A)","22 Mar 2025, 18:55","22 Mar 2025, 20:01","","Triceps Extension (Cable)",,"",1,"normal",90,9,,,
"Push (A)","22 Mar 2025, 18:55","22 Mar 2025, 20:01","","Triceps Extension (Cable)",,"",2,"normal",90,9,,,
"Push (A)","22 Mar 2025, 18:55","22 Mar 2025, 20:01","","Lateral Raise (Machine)",,"",0,"normal",70,7,,,
"Push (A)","22 Mar 2025, 18:55","22 Mar 2025, 20:01","","Lateral Raise (Machine)",,"",1,"normal",70,6,,,
"Push (A)","22 Mar 2025, 18:55","22 Mar 2025, 20:01","","Lateral Raise (Machine)",,"",2,"normal",60,7,,,
"Pull (A)","21 Mar 2025, 14:20","21 Mar 2025, 15:58","","Lat Pulldown (Cable)",,"",0,"normal",145,12,,,
"Pull (A)","21 Mar 2025, 14:20","21 Mar 2025, 15:58","","Lat Pulldown (Cable)",,"",1,"normal",145,8,,,
"Pull (A)","21 Mar 2025, 14:20","21 Mar 2025, 15:58","","Lat Pulldown (Cable)",,"",2,"normal",145,8,,,
"Pull (A)","21 Mar 2025, 14:20","21 Mar 2025, 15:58","","Single Arm Lat Pulldown",,"",0,"normal",55,7,,,
"Pull (A)","21 Mar 2025, 14:20","21 Mar 2025, 15:58","","Single Arm Lat Pulldown",,"",1,"normal",55,8,,,
"Pull (A)","21 Mar 2025, 14:20","21 Mar 2025, 15:58","","Seated Row (Machine)",,"",0,"normal",230,9,,,
"Pull (A)","21 Mar 2025, 14:20","21 Mar 2025, 15:58","","Seated Row (Machine)",,"",1,"normal",230,8,,,
"Pull (A)","21 Mar 2025, 14:20","21 Mar 2025, 15:58","","Seated Row (Machine)",,"",2,"normal",230,7,,,
"Pull (A)","21 Mar 2025, 14:20","21 Mar 2025, 15:58","","Preacher Curl (Barbell)",,"",0,"normal",55,4,,,
"Pull (A)","21 Mar 2025, 14:20","21 Mar 2025, 15:58","","Preacher Curl (Barbell)",,"",1,"normal",50,6,,,
"Pull (A)","21 Mar 2025, 14:20","21 Mar 2025, 15:58","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",100,10,,,
"Pull (A)","21 Mar 2025, 14:20","21 Mar 2025, 15:58","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",100,9,,,
"Pull (A)","21 Mar 2025, 14:20","21 Mar 2025, 15:58","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",100,7,,,
"Pull (A)","21 Mar 2025, 14:20","21 Mar 2025, 15:58","","Single Arm Curl (Cable)",,"Baysian; 6h",0,"normal",22.5,9,,,
"Pull (A)","21 Mar 2025, 14:20","21 Mar 2025, 15:58","","Single Arm Curl (Cable)",,"Baysian; 6h",1,"normal",22.5,7,,,
"Pull (A)","21 Mar 2025, 14:20","21 Mar 2025, 15:58","","Single Arm Curl (Cable)",,"Baysian; 6h",2,"normal",22.5,8,,,
"Pull (A)","21 Mar 2025, 14:20","21 Mar 2025, 15:58","","Seated Wrist Extension (Barbell)",,"",0,"normal",30,10,,,
"Pull (A)","21 Mar 2025, 14:20","21 Mar 2025, 15:58","","Seated Wrist Extension (Barbell)",,"",1,"normal",30,10,,,
"Pull (A)","21 Mar 2025, 14:20","21 Mar 2025, 15:58","","Seated Wrist Extension (Barbell)",,"",2,"normal",30,10,,,
"Legs","20 Mar 2025, 12:46","20 Mar 2025, 14:13","","Squat (Barbell)",,"",0,"normal",225,6,,,
"Legs","20 Mar 2025, 12:46","20 Mar 2025, 14:13","","Squat (Barbell)",,"",1,"normal",225,5,,,
"Legs","20 Mar 2025, 12:46","20 Mar 2025, 14:13","","Romanian Deadlift (Barbell)",,"",0,"normal",225,8,,,
"Legs","20 Mar 2025, 12:46","20 Mar 2025, 14:13","","Romanian Deadlift (Barbell)",,"",1,"normal",225,9,,,
"Legs","20 Mar 2025, 12:46","20 Mar 2025, 14:13","","Romanian Deadlift (Barbell)",,"",2,"normal",225,8,,,
"Legs","20 Mar 2025, 12:46","20 Mar 2025, 14:13","","Smith Bulgarian Squat",,"",0,"normal",115,4,,,
"Legs","20 Mar 2025, 12:46","20 Mar 2025, 14:13","","Smith Bulgarian Squat",,"",1,"normal",95,5,,,
"Legs","20 Mar 2025, 12:46","20 Mar 2025, 14:13","","Seated Leg Curl (Machine)",,"",0,"normal",135,7,,,
"Legs","20 Mar 2025, 12:46","20 Mar 2025, 14:13","","Seated Leg Curl (Machine)",,"",1,"normal",135,6,,,
"Legs","20 Mar 2025, 12:46","20 Mar 2025, 14:13","","Leg Extension (Machine)",,"",0,"normal",235,7,,,
"Legs","20 Mar 2025, 12:46","20 Mar 2025, 14:13","","Standing Calf Raise (Machine)",,"",0,"normal",300,10,,,
"Legs","20 Mar 2025, 12:46","20 Mar 2025, 14:13","","Standing Calf Raise (Machine)",,"",1,"normal",300,10,,,
"Legs","20 Mar 2025, 12:46","20 Mar 2025, 14:13","","Standing Calf Raise (Machine)",,"",2,"normal",225,10,,,
"Rest day 😝","18 Mar 2025, 22:59","18 Mar 2025, 23:30","","Seated Dip Machine",,"",0,"normal",150,13,,,
"Rest day 😝","18 Mar 2025, 22:59","18 Mar 2025, 23:30","","Seated Dip Machine",,"",1,"normal",150,11,,,
"Rest day 😝","18 Mar 2025, 22:59","18 Mar 2025, 23:30","","Preacher Curl (Machine)",,"",0,"normal",55,10,,,
"Rest day 😝","18 Mar 2025, 22:59","18 Mar 2025, 23:30","","Preacher Curl (Machine)",,"",1,"normal",55,10,,,
"Rest day 😝","18 Mar 2025, 22:59","18 Mar 2025, 23:30","","Triceps Pushdown",,"",0,"normal",80,8,,,
"Rest day 😝","18 Mar 2025, 22:59","18 Mar 2025, 23:30","","Triceps Pushdown",,"",1,"normal",80,8,,,
"Rest day 😝","18 Mar 2025, 22:59","18 Mar 2025, 23:30","","Seated Incline Curl (Dumbbell)",,"",0,"normal",50,7,,,
"Rest day 😝","18 Mar 2025, 22:59","18 Mar 2025, 23:30","","Seated Incline Curl (Dumbbell)",,"",1,"normal",50,5,,,
"Rest day 😝","18 Mar 2025, 22:59","18 Mar 2025, 23:30","","Seated Wrist Extension (Barbell)",,"",0,"normal",30,10,,,
"Rest day 😝","18 Mar 2025, 22:59","18 Mar 2025, 23:30","","Seated Wrist Extension (Barbell)",,"",1,"normal",30,10,,,
"Rest day 😝","18 Mar 2025, 22:59","18 Mar 2025, 23:30","","Seated Wrist Extension (Barbell)",,"",2,"normal",30,10,,,
"Rest day 😝","18 Mar 2025, 22:59","18 Mar 2025, 23:30","","Seated Wrist Extension (Barbell)",,"",3,"normal",30,10,,,
"Push (B)","17 Mar 2025, 15:27","17 Mar 2025, 16:55","","Bench Press (Barbell)",,"",0,"normal",175,4,,,
"Push (B)","17 Mar 2025, 15:27","17 Mar 2025, 16:55","","Incline Bench Press (Dumbbell)",,"",0,"normal",120,10,,,
"Push (B)","17 Mar 2025, 15:27","17 Mar 2025, 16:55","","Incline Bench Press (Dumbbell)",,"",1,"normal",120,7,,,
"Push (B)","17 Mar 2025, 15:27","17 Mar 2025, 16:55","","Incline Bench Press (Dumbbell)",,"",2,"normal",120,6,,,
"Push (B)","17 Mar 2025, 15:27","17 Mar 2025, 16:55","","Overhead Press (Dumbbell)",,"",0,"normal",100,5,,,
"Push (B)","17 Mar 2025, 15:27","17 Mar 2025, 16:55","","Overhead Press (Dumbbell)",,"",1,"normal",100,6,,,
"Push (B)","17 Mar 2025, 15:27","17 Mar 2025, 16:55","","Iso-Lateral Chest Press (Machine)",,"",0,"normal",220,4,,,
"Push (B)","17 Mar 2025, 15:27","17 Mar 2025, 16:55","","Iso-Lateral Chest Press (Machine)",,"",1,"normal",170,7,,,
"Push (B)","17 Mar 2025, 15:27","17 Mar 2025, 16:55","","Triceps Rope Pushdown",,"",0,"normal",50,8,,,
"Push (B)","17 Mar 2025, 15:27","17 Mar 2025, 16:55","","Triceps Rope Pushdown",,"",1,"normal",50,6,,,
"Push (B)","17 Mar 2025, 15:27","17 Mar 2025, 16:55","","Triceps Rope Pushdown",,"",2,"normal",50,6,,,
"Push (B)","17 Mar 2025, 15:27","17 Mar 2025, 16:55","","Lateral Raise (Cable)",,"",0,"normal",10,12,,,
"Push (B)","17 Mar 2025, 15:27","17 Mar 2025, 16:55","","Lateral Raise (Cable)",,"",1,"normal",10,8,,,
"Push (B)","17 Mar 2025, 15:27","17 Mar 2025, 16:55","","Lateral Raise (Cable)",,"",2,"normal",10,7,,,
"Push (B)","17 Mar 2025, 15:27","17 Mar 2025, 16:55","","Chest Dip",,"",0,"normal",,8,,,
"Push (B)","17 Mar 2025, 15:27","17 Mar 2025, 16:55","","Chest Dip",,"",1,"normal",,6,,,
"Pull (B)","16 Mar 2025, 14:01","16 Mar 2025, 15:36","","Seated Row (Machine)",,"",0,"normal",230,9,,,
"Pull (B)","16 Mar 2025, 14:01","16 Mar 2025, 15:36","","Seated Row (Machine)",,"",1,"normal",230,8,,,
"Pull (B)","16 Mar 2025, 14:01","16 Mar 2025, 15:36","","Seated Row (Machine)",,"",2,"normal",230,7,,,
"Pull (B)","16 Mar 2025, 14:01","16 Mar 2025, 15:36","","Lat Pulldown (Cable)",,"",0,"normal",145,11,,,
"Pull (B)","16 Mar 2025, 14:01","16 Mar 2025, 15:36","","Lat Pulldown (Cable)",,"",1,"normal",145,9,,,
"Pull (B)","16 Mar 2025, 14:01","16 Mar 2025, 15:36","","Lat Pulldown (Cable)",,"",2,"normal",145,8,,,
"Pull (B)","16 Mar 2025, 14:01","16 Mar 2025, 15:36","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",100,9,,,
"Pull (B)","16 Mar 2025, 14:01","16 Mar 2025, 15:36","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",100,8,,,
"Pull (B)","16 Mar 2025, 14:01","16 Mar 2025, 15:36","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",100,8,,,
"Pull (B)","16 Mar 2025, 14:01","16 Mar 2025, 15:36","","Single Arm Curl (Cable)",,"",0,"normal",22.5,9,,,
"Pull (B)","16 Mar 2025, 14:01","16 Mar 2025, 15:36","","Single Arm Curl (Cable)",,"",1,"normal",22.5,9,,,
"Pull (B)","16 Mar 2025, 14:01","16 Mar 2025, 15:36","","Single Arm Curl (Cable)",,"",2,"normal",22.5,8,,,
"Pull (B)","16 Mar 2025, 14:01","16 Mar 2025, 15:36","","Pull Up",,"",0,"normal",,7,,,
"Pull (B)","16 Mar 2025, 14:01","16 Mar 2025, 15:36","","Pull Up",,"",1,"normal",,7,,,
"Legs","15 Mar 2025, 14:07","15 Mar 2025, 15:27","","Squat (Barbell)",,"",0,"normal",225,7,,,
"Legs","15 Mar 2025, 14:07","15 Mar 2025, 15:27","","Squat (Barbell)",,"",1,"normal",225,6,,,
"Legs","15 Mar 2025, 14:07","15 Mar 2025, 15:27","","Squat (Barbell)",,"",2,"normal",225,4,,,
"Legs","15 Mar 2025, 14:07","15 Mar 2025, 15:27","","Squat (Barbell)",,"",3,"normal",225,3,,,
"Legs","15 Mar 2025, 14:07","15 Mar 2025, 15:27","","Seated Leg Curl (Machine)",,"",0,"normal",135,8,,,
"Legs","15 Mar 2025, 14:07","15 Mar 2025, 15:27","","Seated Leg Curl (Machine)",,"",1,"normal",135,7,,,
"Legs","15 Mar 2025, 14:07","15 Mar 2025, 15:27","","Seated Leg Curl (Machine)",,"",2,"normal",135,6,,,
"Legs","15 Mar 2025, 14:07","15 Mar 2025, 15:27","","Leg Extension (Machine)",,"",0,"normal",235,9,,,
"Legs","15 Mar 2025, 14:07","15 Mar 2025, 15:27","","Leg Extension (Machine)",,"",1,"normal",235,8,,,
"Legs","15 Mar 2025, 14:07","15 Mar 2025, 15:27","","Leg Extension (Machine)",,"",2,"normal",235,6,,,
"Legs","15 Mar 2025, 14:07","15 Mar 2025, 15:27","","Decline Crunch (Weighted)",,"",0,"normal",10,8,,,
"Legs","15 Mar 2025, 14:07","15 Mar 2025, 15:27","","Decline Crunch (Weighted)",,"",1,"normal",10,7,,,
"I love playboy carti (Push (A))","14 Mar 2025, 17:30","14 Mar 2025, 19:11","","Incline Bench Press (Dumbbell)",,"",0,"normal",120,9,,,
"I love playboy carti (Push (A))","14 Mar 2025, 17:30","14 Mar 2025, 19:11","","Incline Bench Press (Dumbbell)",,"",1,"normal",120,8,,,
"I love playboy carti (Push (A))","14 Mar 2025, 17:30","14 Mar 2025, 19:11","","Incline Bench Press (Dumbbell)",,"",2,"normal",120,7,,,
"I love playboy carti (Push (A))","14 Mar 2025, 17:30","14 Mar 2025, 19:11","","Incline Bench Press (Dumbbell)",,"",3,"normal",120,7,,,
"I love playboy carti (Push (A))","14 Mar 2025, 17:30","14 Mar 2025, 19:11","","Overhead Press (Dumbbell)",,"",0,"normal",100,5,,,
