"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_miles","duration_seconds","rpe"
"HIT Pull","3 Aug 2023, 13:57","3 Aug 2023, 14:33","","Straight Arm Lat Pulldown (Cable)",,"",2,"failure",26.08,8,,,
"HIT Pull","3 Aug 2023, 13:57","3 Aug 2023, 14:33","","Straight Arm Lat Pulldown (Cable)",,"",3,"failure",19.28,8,,,
"HIT Pull","3 Aug 2023, 13:57","3 Aug 2023, 14:33","","Preacher Curl (Barbell)",,"",0,"warmup",18.14,8,,,
"HIT Pull","3 Aug 2023, 13:57","3 Aug 2023, 14:33","","Preacher Curl (Barbell)",,"",1,"failure",40.82,4,,,
"HIT Pull","3 Aug 2023, 13:57","3 Aug 2023, 14:33","","Preacher Curl (Barbell)",,"",2,"failure",27.22,6,,,
"HIT Pull","3 Aug 2023, 13:57","3 Aug 2023, 14:33","","Rear Delt Reverse Fly (Machine)",,"",0,"failure",45.36,8,,,
"HIT Pull","3 Aug 2023, 13:57","3 Aug 2023, 14:33","","Rear Delt Reverse Fly (Machine)",,"",1,"failure",34.02,9,,,
"HIT Legs","31 Jul 2023, 11:53","31 Jul 2023, 12:58","","Leg Press (Machine)",,"",0,"warmup",138.35,8,,,
"HIT Legs","31 Jul 2023, 11:53","31 Jul 2023, 12:58","","Leg Press (Machine)",,"",1,"warmup",219.99,5,,,
"HIT Legs","31 Jul 2023, 11:53","31 Jul 2023, 12:58","","Leg Press (Machine)",,"",2,"failure",298.46,9,,,
"HIT Legs","31 Jul 2023, 11:53","31 Jul 2023, 12:58","","Leg Press (Machine)",,"",3,"failure",257.64,2,,,
"HIT Legs","31 Jul 2023, 11:53","31 Jul 2023, 12:58","","Leg Press (Machine)",,"",4,"failure",216.82,5,,,
"HIT Legs","31 Jul 2023, 11:53","31 Jul 2023, 12:58","","Romanian Deadlift (Barbell)",,"",0,"warmup",102.06,3,,,
"HIT Legs","31 Jul 2023, 11:53","31 Jul 2023, 12:58","","Romanian Deadlift (Barbell)",,"",1,"failure",124.74,7,,,
"HIT Legs","31 Jul 2023, 11:53","31 Jul 2023, 12:58","","Romanian Deadlift (Barbell)",,"",2,"failure",124.74,1,,,
"HIT Legs","31 Jul 2023, 11:53","31 Jul 2023, 12:58","","Leg Extension (Machine)",,"",0,"warmup",31.75,40,,,
"HIT Legs","31 Jul 2023, 11:53","31 Jul 2023, 12:58","","Leg Extension (Machine)",,"",1,"warmup",65.77,4,,,
"HIT Legs","31 Jul 2023, 11:53","31 Jul 2023, 12:58","","Leg Extension (Machine)",,"",2,"failure",99.79,7,,,
"HIT Legs","31 Jul 2023, 11:53","31 Jul 2023, 12:58","","Leg Extension (Machine)",,"",3,"failure",77.11,3,,,
"HIT Legs","31 Jul 2023, 11:53","31 Jul 2023, 12:58","","Leg Extension (Machine)",,"",4,"failure",58.97,3,,,
"HIT Legs","31 Jul 2023, 11:53","31 Jul 2023, 12:58","","Seated Calf Raise",,"",0,"failure",102.06,7,,,
"HIT Legs","31 Jul 2023, 11:53","31 Jul 2023, 12:58","","Seated Calf Raise",,"",1,"failure",61.24,8,,,
"HIT Legs","31 Jul 2023, 11:53","31 Jul 2023, 12:58","","Seated Calf Raise",,"",2,"failure",40.82,7,,,
"HIT Legs","31 Jul 2023, 11:53","31 Jul 2023, 12:58","","Seated Leg Curl (Machine)",,"",0,"warmup",20.41,10,,,
"HIT Legs","31 Jul 2023, 11:53","31 Jul 2023, 12:58","","Seated Leg Curl (Machine)",,"",1,"failure",45.36,11,,,
"HIT Legs","31 Jul 2023, 11:53","31 Jul 2023, 12:58","","Seated Leg Curl (Machine)",,"",2,"failure",31.75,10,,,
"HIT Push","29 Jul 2023, 12:45","29 Jul 2023, 13:31","","Incline Bench Press (Barbell)",,"",0,"warmup",61.24,4,,,
"HIT Push","29 Jul 2023, 12:45","29 Jul 2023, 13:31","","Incline Bench Press (Barbell)",,"",1,"failure",83.91,9,,,
"HIT Push","29 Jul 2023, 12:45","29 Jul 2023, 13:31","","Incline Bench Press (Barbell)",,"",2,"failure",61.24,4,,,
"HIT Push","29 Jul 2023, 12:45","29 Jul 2023, 13:31","","Chest Fly (Machine)",,"",0,"failure",22.68,8,,,
"HIT Push","29 Jul 2023, 12:45","29 Jul 2023, 13:31","","Chest Fly (Machine)",,"",1,"failure",13.61,7,,,
"HIT Push","29 Jul 2023, 12:45","29 Jul 2023, 13:31","","Shoulder Press (Dumbbell)",,"",0,"warmup",18.14,8,,,
"HIT Push","29 Jul 2023, 12:45","29 Jul 2023, 13:31","","Shoulder Press (Dumbbell)",,"",1,"failure",63.5,9,,,
"HIT Push","29 Jul 2023, 12:45","29 Jul 2023, 13:31","","Shoulder Press (Dumbbell)",,"",2,"failure",40.82,4,,,
"HIT Push","29 Jul 2023, 12:45","29 Jul 2023, 13:31","","Lateral Raise (Dumbbell)",,"",0,"failure",27.22,10,,,
"HIT Push","29 Jul 2023, 12:45","29 Jul 2023, 13:31","","Lateral Raise (Dumbbell)",,"",1,"failure",18.14,9,,,
"HIT Push","29 Jul 2023, 12:45","29 Jul 2023, 13:31","","Triceps Rope Pushdown",,"",0,"failure",54.43,8,,,
"HIT Push","29 Jul 2023, 12:45","29 Jul 2023, 13:31","","Triceps Rope Pushdown",,"",1,"failure",40.82,5,,,
"HIT Push","29 Jul 2023, 12:45","29 Jul 2023, 13:31","","Triceps Rope Pushdown",,"",2,"failure",27.22,4,,,
"HIT Push","29 Jul 2023, 12:45","29 Jul 2023, 13:31","","Triceps Extension (Cable)",,"",0,"failure",45.36,7,,,
"HIT Push","29 Jul 2023, 12:45","29 Jul 2023, 13:31","","Triceps Extension (Cable)",,"",1,"failure",31.75,4,,,
"HIT Push","29 Jul 2023, 12:45","29 Jul 2023, 13:31","","Triceps Extension (Cable)",,"",2,"failure",18.14,7,,,
"HIT Pull","27 Jul 2023, 14:22","27 Jul 2023, 15:12","","Straight Arm Lat Pulldown (Cable)",,"",0,"warmup",27.22,10,,,
"HIT Pull","27 Jul 2023, 14:22","27 Jul 2023, 15:12","","Straight Arm Lat Pulldown (Cable)",,"",1,"warmup",27.22,10,,,
"HIT Pull","27 Jul 2023, 14:22","27 Jul 2023, 15:12","","Lat Pulldown - Close Grip (Cable)",,"",0,"warmup",31.75,6,,,
"HIT Pull","27 Jul 2023, 14:22","27 Jul 2023, 15:12","","Lat Pulldown - Close Grip (Cable)",,"",1,"warmup",58.97,6,,,
"HIT Pull","27 Jul 2023, 14:22","27 Jul 2023, 15:12","","Lat Pulldown - Close Grip (Cable)",,"",2,"failure",79.38,11,,,
"HIT Pull","27 Jul 2023, 14:22","27 Jul 2023, 15:12","","Lat Pulldown - Close Grip (Cable)",,"",3,"failure",65.77,4,,,
"HIT Pull","27 Jul 2023, 14:22","27 Jul 2023, 15:12","","Lat Pulldown - Close Grip (Cable)",,"",4,"failure",52.16,3,,,
"HIT Pull","27 Jul 2023, 14:22","27 Jul 2023, 15:12","","Shrug (Cable)",,"",0,"warmup",49.9,8,,,
"HIT Pull","27 Jul 2023, 14:22","27 Jul 2023, 15:12","","Shrug (Cable)",,"",1,"warmup",68.04,8,,,
"HIT Pull","27 Jul 2023, 14:22","27 Jul 2023, 15:12","","Shrug (Cable)",,"",2,"failure",90.72,14,,,
"HIT Pull","27 Jul 2023, 14:22","27 Jul 2023, 15:12","","Shrug (Cable)",,"",3,"failure",81.65,4,,,
"HIT Pull","27 Jul 2023, 14:22","27 Jul 2023, 15:12","","Shrug (Cable)",,"",4,"failure",72.57,4,,,
"HIT Pull","27 Jul 2023, 14:22","27 Jul 2023, 15:12","","Shrug (Cable)",,"",5,"failure",58.97,7,,,
"HIT Pull","27 Jul 2023, 14:22","27 Jul 2023, 15:12","","Seated Cable Row - Bar Wide Grip",,"",0,"warmup",38.56,8,,,
"HIT Pull","27 Jul 2023, 14:22","27 Jul 2023, 15:12","","Seated Cable Row - Bar Wide Grip",,"",1,"failure",72.57,9,,,
"HIT Pull","27 Jul 2023, 14:22","27 Jul 2023, 15:12","","Seated Cable Row - Bar Wide Grip",,"",2,"failure",58.97,6,,,
"HIT Pull","27 Jul 2023, 14:22","27 Jul 2023, 15:12","","Seated Cable Row - Bar Wide Grip",,"",3,"failure",45.36,4,,,
"HIT Pull","27 Jul 2023, 14:22","27 Jul 2023, 15:12","","Lat Pulldown (Machine)",,"",0,"warmup",40.82,10,,,
"HIT Pull","27 Jul 2023, 14:22","27 Jul 2023, 15:12","","Lat Pulldown (Machine)",,"",1,"failure",63.5,10,,,
"HIT Pull","27 Jul 2023, 14:22","27 Jul 2023, 15:12","","Lat Pulldown (Machine)",,"",2,"failure",49.9,8,,,
"HIT Pull","27 Jul 2023, 14:22","27 Jul 2023, 15:12","","Preacher Curl (Barbell)",,"",0,"warmup",18.14,8,,,
"HIT Pull","27 Jul 2023, 14:22","27 Jul 2023, 15:12","","Preacher Curl (Barbell)",,"",1,"failure",36.29,10,,,
"HIT Pull","27 Jul 2023, 14:22","27 Jul 2023, 15:12","","Preacher Curl (Barbell)",,"",2,"failure",27.22,2,,,
"HIT Pull","27 Jul 2023, 14:22","27 Jul 2023, 15:12","","Rear Delt Reverse Fly (Machine)",,"",0,"failure",40.82,15,,,
"HIT Pull","27 Jul 2023, 14:22","27 Jul 2023, 15:12","","Rear Delt Reverse Fly (Machine)",,"",1,"failure",34.02,10,,,
"HIT Legs","24 Jul 2023, 17:16","24 Jul 2023, 18:27","","Leg Press (Machine)",,"",0,"warmup",138.35,8,,,
"HIT Legs","24 Jul 2023, 17:16","24 Jul 2023, 18:27","","Leg Press (Machine)",,"",1,"warmup",219.99,5,,,
"HIT Legs","24 Jul 2023, 17:16","24 Jul 2023, 18:27","","Leg Press (Machine)",,"",2,"failure",260.82,13,,,
"HIT Legs","24 Jul 2023, 17:16","24 Jul 2023, 18:27","","Leg Press (Machine)",,"",3,"failure",260.82,3,,,
"HIT Legs","24 Jul 2023, 17:16","24 Jul 2023, 18:27","","Romanian Deadlift (Barbell)",,"",0,"warmup",102.06,3,,,
"HIT Legs","24 Jul 2023, 17:16","24 Jul 2023, 18:27","","Romanian Deadlift (Barbell)",,"",1,"failure",124.74,7,,,
"HIT Legs","24 Jul 2023, 17:16","24 Jul 2023, 18:27","","Romanian Deadlift (Barbell)",,"",2,"failure",124.74,1,,,
"HIT Legs","24 Jul 2023, 17:16","24 Jul 2023, 18:27","","Leg Extension (Machine)",,"",0,"warmup",31.75,4,,,
"HIT Legs","24 Jul 2023, 17:16","24 Jul 2023, 18:27","","Leg Extension (Machine)",,"",1,"warmup",65.77,4,,,
"HIT Legs","24 Jul 2023, 17:16","24 Jul 2023, 18:27","","Leg Extension (Machine)",,"",2,"failure",92.99,11,,,
"HIT Legs","24 Jul 2023, 17:16","24 Jul 2023, 18:27","","Leg Extension (Machine)",,"",3,"failure",72.57,4,,,
"HIT Legs","24 Jul 2023, 17:16","24 Jul 2023, 18:27","","Leg Extension (Machine)",,"",4,"failure",52.16,4,,,
"HIT Legs","24 Jul 2023, 17:16","24 Jul 2023, 18:27","","Seated Calf Raise",,"",0,"failure",61.24,14,,,
"HIT Legs","24 Jul 2023, 17:16","24 Jul 2023, 18:27","","Seated Calf Raise",,"",1,"failure",40.82,10,,,
"HIT Legs","24 Jul 2023, 17:16","24 Jul 2023, 18:27","","Seated Calf Raise",,"",2,"failure",20.41,4,,,
"HIT Legs","24 Jul 2023, 17:16","24 Jul 2023, 18:27","","Hip Thrust (Barbell)",,"",0,"normal",197.31,10,,,
"HIT Legs","24 Jul 2023, 17:16","24 Jul 2023, 18:27","","Hip Thrust (Barbell)",,"",1,"normal",174.63,5,,,
"HIT Legs","24 Jul 2023, 17:16","24 Jul 2023, 18:27","","Hip Thrust (Barbell)",,"",2,"normal",133.81,6,,,
"HIT Legs","24 Jul 2023, 17:16","24 Jul 2023, 18:27","","Hip Thrust (Barbell)",,"",3,"normal",92.99,6,,,
"Abs","22 Jul 2023, 13:34","22 Jul 2023, 13:58","","Cable Crunch",,"",0,"normal",37.42,12,,,
"Abs","22 Jul 2023, 13:34","22 Jul 2023, 13:58","","Cable Crunch",,"",1,"normal",29.71,12,,,
"Abs","22 Jul 2023, 13:34","22 Jul 2023, 13:58","","Lying Leg Raise",,"",0,"normal",,15,,,
"Abs","22 Jul 2023, 13:34","22 Jul 2023, 13:58","","Lying Leg Raise",,"",1,"normal",,15,,,
"Abs","22 Jul 2023, 13:34","22 Jul 2023, 13:58","","Russian Twist (Weighted)",,"",0,"normal",3.63,12,,,
"Abs","22 Jul 2023, 13:34","22 Jul 2023, 13:58","","Russian Twist (Weighted)",,"",1,"normal",3.63,12,,,
"HIT Push","22 Jul 2023, 12:30","22 Jul 2023, 13:29","","Incline Bench Press (Barbell)",,"",0,"warmup",61.24,6,,,
"HIT Push","22 Jul 2023, 12:30","22 Jul 2023, 13:29","","Incline Bench Press (Barbell)",,"",1,"failure",83.91,8,,,
"HIT Push","22 Jul 2023, 12:30","22 Jul 2023, 13:29","","Incline Bench Press (Barbell)",,"",2,"failure",61.24,4,,,
"HIT Push","22 Jul 2023, 12:30","22 Jul 2023, 13:29","","Low Cable Fly Crossovers",,"",0,"warmup",6.8,8,,,
"HIT Push","22 Jul 2023, 12:30","22 Jul 2023, 13:29","","Low Cable Fly Crossovers",,"",1,"failure",22.68,8,,,
"HIT Push","22 Jul 2023, 12:30","22 Jul 2023, 13:29","","Low Cable Fly Crossovers",,"",2,"failure",13.61,5,,,
"HIT Push","22 Jul 2023, 12:30","22 Jul 2023, 13:29","","Low Cable Fly Crossovers",,"",3,"failure",9.07,8,,,
"HIT Push","22 Jul 2023, 12:30","22 Jul 2023, 13:29","","Cable Fly Crossovers",,"",0,"failure",22.68,15,,,
"HIT Push","22 Jul 2023, 12:30","22 Jul 2023, 13:29","","Cable Fly Crossovers",,"",1,"failure",13.61,12,,,
"HIT Push","22 Jul 2023, 12:30","22 Jul 2023, 13:29","","Shoulder Press (Dumbbell)",,"",0,"warmup",18.14,8,,,
"HIT Push","22 Jul 2023, 12:30","22 Jul 2023, 13:29","","Shoulder Press (Dumbbell)",,"",1,"failure",58.97,10,,,
"HIT Push","22 Jul 2023, 12:30","22 Jul 2023, 13:29","","Shoulder Press (Dumbbell)",,"",2,"failure",36.29,10,,,
"HIT Push","22 Jul 2023, 12:30","22 Jul 2023, 13:29","","Lateral Raise (Dumbbell)",,"",0,"failure",27.22,8,,,
"HIT Push","22 Jul 2023, 12:30","22 Jul 2023, 13:29","","Lateral Raise (Dumbbell)",,"",1,"failure",18.14,8,,,
"HIT Push","22 Jul 2023, 12:30","22 Jul 2023, 13:29","","Triceps Rope Pushdown",,"",0,"failure",21.55,12,,,
"HIT Push","22 Jul 2023, 12:30","22 Jul 2023, 13:29","","Triceps Rope Pushdown",,"",1,"failure",17.01,10,,,
"HIT Push","22 Jul 2023, 12:30","22 Jul 2023, 13:29","","Triceps Rope Pushdown",,"",2,"failure",10.21,10,,,
"HIT Push","22 Jul 2023, 12:30","22 Jul 2023, 13:29","","Triceps Extension (Cable)",,"",0,"failure",31.75,10,,,
"HIT Push","22 Jul 2023, 12:30","22 Jul 2023, 13:29","","Triceps Extension (Cable)",,"",1,"failure",27.22,8,,,
"HIT Push","22 Jul 2023, 12:30","22 Jul 2023, 13:29","","Triceps Extension (Cable)",,"",2,"failure",22.68,4,,,
"HIT Push","22 Jul 2023, 12:30","22 Jul 2023, 13:29","","Triceps Extension (Cable)",,"",3,"failure",7.94,6,,,
"Forearms","21 Jul 2023, 14:09","21 Jul 2023, 14:42","","Behind the Back Bicep Wrist Curl (Barbell)",,"",0,"normal",40.82,8,,,
"Forearms","21 Jul 2023, 14:09","21 Jul 2023, 14:42","","Behind the Back Bicep Wrist Curl (Barbell)",,"",1,"normal",40.82,12,,,
"Forearms","21 Jul 2023, 14:09","21 Jul 2023, 14:42","","Behind the Back Bicep Wrist Curl (Barbell)",,"",2,"normal",40.82,12,,,
"Forearms","21 Jul 2023, 14:09","21 Jul 2023, 14:42","","Seated Wrist Extension (Barbell)",,"",0,"normal",13.61,12,,,
"Forearms","21 Jul 2023, 14:09","21 Jul 2023, 14:42","","Seated Wrist Extension (Barbell)",,"",1,"normal",13.61,11,,,
"Forearms","21 Jul 2023, 14:09","21 Jul 2023, 14:42","","Seated Wrist Extension (Barbell)",,"",2,"normal",13.61,10,,,
"Forearms","21 Jul 2023, 14:09","21 Jul 2023, 14:42","","Wrist Rotation (Internal)",,"",0,"normal",6.8,20,,,
"Forearms","21 Jul 2023, 14:09","21 Jul 2023, 14:42","","Wrist Rotation (Internal)",,"",1,"dropset",6.8,20,,,
"Forearms","21 Jul 2023, 14:09","21 Jul 2023, 14:42","","Wrist Rotation (Internal)",,"",2,"normal",6.8,20,,,
"Forearms","21 Jul 2023, 14:09","21 Jul 2023, 14:42","","Wrist Rotation (Internal)",,"",3,"dropset",6.8,20,,,
"Forearms","21 Jul 2023, 14:09","21 Jul 2023, 14:42","","Wrist Rotation (Internal)",,"",4,"normal",13.61,24,,,
"Forearms","21 Jul 2023, 14:09","21 Jul 2023, 14:42","","Wrist Rotation (Internal)",,"",5,"dropset",6.8,25,,,
"Forearms","21 Jul 2023, 14:09","21 Jul 2023, 14:42","","Wrist Riser",,"",0,"normal",4.54,22,,,
"Forearms","21 Jul 2023, 14:09","21 Jul 2023, 14:42","","Wrist Riser",,"",1,"normal",4.54,22,,,
"Forearms","21 Jul 2023, 14:09","21 Jul 2023, 14:42","","Behind the Back Bicep Wrist Curl (Barbell)",,"",0,"normal",13.61,15,,,
"Forearms","21 Jul 2023, 14:09","21 Jul 2023, 14:42","","Behind the Back Bicep Wrist Curl (Barbell)",,"",1,"normal",13.61,15,,,
"Forearms","21 Jul 2023, 14:09","21 Jul 2023, 14:42","","Behind the Back Bicep Wrist Curl (Barbell)",,"",2,"normal",13.61,15,,,
"Forearms","21 Jul 2023, 14:09","21 Jul 2023, 14:42","","External Rotation",,"",0,"normal",9.07,12,,,
"Forearms","21 Jul 2023, 14:09","21 Jul 2023, 14:42","","External Rotation",,"",1,"dropset",9.07,12,,,
"Forearms","21 Jul 2023, 14:09","21 Jul 2023, 14:42","","External Rotation",,"",2,"normal",9.07,12,,,
"Forearms","21 Jul 2023, 14:09","21 Jul 2023, 14:42","","External Rotation",,"",3,"dropset",9.07,12,,,
"Forearms","21 Jul 2023, 14:09","21 Jul 2023, 14:42","","External Rotation",,"",4,"normal",9.07,12,,,
"Forearms","21 Jul 2023, 14:09","21 Jul 2023, 14:42","","External Rotation",,"",5,"dropset",9.07,12,,,
"HIT Pull","20 Jul 2023, 17:29","20 Jul 2023, 18:42","","Straight Arm Lat Pulldown (Cable)",,"",0,"warmup",27.22,10,,,
"HIT Pull","20 Jul 2023, 17:29","20 Jul 2023, 18:42","","Straight Arm Lat Pulldown (Cable)",,"",1,"warmup",27.22,10,,,
"HIT Pull","20 Jul 2023, 17:29","20 Jul 2023, 18:42","","Lat Pulldown - Close Grip (Cable)",,"",0,"warmup",31.75,6,,,
"HIT Pull","20 Jul 2023, 17:29","20 Jul 2023, 18:42","","Lat Pulldown - Close Grip (Cable)",,"",1,"warmup",52.16,6,,,
"HIT Pull","20 Jul 2023, 17:29","20 Jul 2023, 18:42","","Lat Pulldown - Close Grip (Cable)",,"",2,"failure",72.57,11,,,
"HIT Pull","20 Jul 2023, 17:29","20 Jul 2023, 18:42","","Lat Pulldown - Close Grip (Cable)",,"",3,"failure",58.97,5,,,
"HIT Pull","20 Jul 2023, 17:29","20 Jul 2023, 18:42","","Lat Pulldown - Close Grip (Cable)",,"",4,"failure",45.36,5,,,
"HIT Pull","20 Jul 2023, 17:29","20 Jul 2023, 18:42","","Shrug (Cable)",,"",0,"warmup",49.9,8,,,
"HIT Pull","20 Jul 2023, 17:29","20 Jul 2023, 18:42","","Shrug (Cable)",,"",1,"warmup",68.04,8,,,
"HIT Pull","20 Jul 2023, 17:29","20 Jul 2023, 18:42","","Shrug (Cable)",,"",2,"failure",90.72,13,,,
"HIT Pull","20 Jul 2023, 17:29","20 Jul 2023, 18:42","","Shrug (Cable)",,"",3,"failure",72.57,10,,,
"HIT Pull","20 Jul 2023, 17:29","20 Jul 2023, 18:42","","Shrug (Cable)",,"",4,"failure",54.43,10,,,
"HIT Pull","20 Jul 2023, 17:29","20 Jul 2023, 18:42","","Seated Cable Row - Bar Wide Grip",,"",0,"warmup",31.75,8,,,
"HIT Pull","20 Jul 2023, 17:29","20 Jul 2023, 18:42","","Seated Cable Row - Bar Wide Grip",,"",1,"failure",58.97,16,,,
"HIT Pull","20 Jul 2023, 17:29","20 Jul 2023, 18:42","","Seated Cable Row - Bar Wide Grip",,"",2,"failure",45.36,4,,,
"HIT Pull","20 Jul 2023, 17:29","20 Jul 2023, 18:42","","Seated Cable Row - Bar Wide Grip",,"",3,"failure",31.75,6,,,
"HIT Pull","20 Jul 2023, 17:29","20 Jul 2023, 18:42","","Lat Pulldown (Machine)",,"",0,"warmup",40.82,10,,,
"HIT Pull","20 Jul 2023, 17:29","20 Jul 2023, 18:42","","Lat Pulldown (Machine)",,"",1,"failure",58.97,11,,,
"HIT Pull","20 Jul 2023, 17:29","20 Jul 2023, 18:42","","Lat Pulldown (Machine)",,"",2,"failure",45.36,16,,,
"HIT Pull","20 Jul 2023, 17:29","20 Jul 2023, 18:42","","Preacher Curl (Barbell)",,"",0,"warmup",18.14,8,,,
"HIT Pull","20 Jul 2023, 17:29","20 Jul 2023, 18:42","","Preacher Curl (Barbell)",,"",1,"failure",36.29,8,,,
"HIT Pull","20 Jul 2023, 17:29","20 Jul 2023, 18:42","","Preacher Curl (Barbell)",,"",2,"failure",22.68,8,,,
"HIT Pull","20 Jul 2023, 17:29","20 Jul 2023, 18:42","","Bicep Curl (Dumbbell)",,"",0,"failure",36.29,11,,,
"HIT Pull","20 Jul 2023, 17:29","20 Jul 2023, 18:42","","Bicep Curl (Dumbbell)",,"",1,"failure",22.68,12,,,
"HIT Pull","20 Jul 2023, 17:29","20 Jul 2023, 18:42","","Rear Delt Reverse Fly (Machine)",,"",0,"failure",40.82,15,,,
"HIT Pull","20 Jul 2023, 17:29","20 Jul 2023, 18:42","","Rear Delt Reverse Fly (Machine)",,"",1,"failure",34.02,10,,,
"HIT Pull","20 Jul 2023, 17:29","20 Jul 2023, 18:42","","Pull Up (Assisted)",,"",0,"failure",24.95,10,,,
"HIT Legs","18 Jul 2023, 13:59","18 Jul 2023, 15:07","","Leg Extension (Machine)",,"",0,"warmup",31.75,8,,,
"HIT Legs","18 Jul 2023, 13:59","18 Jul 2023, 15:07","","Leg Extension (Machine)",,"",1,"warmup",58.97,4,,,
"HIT Legs","18 Jul 2023, 13:59","18 Jul 2023, 15:07","","Leg Extension (Machine)",,"",2,"failure",86.18,10,,,
"HIT Legs","18 Jul 2023, 13:59","18 Jul 2023, 15:07","","Leg Extension (Machine)",,"",3,"failure",58.97,4,,,
"HIT Legs","18 Jul 2023, 13:59","18 Jul 2023, 15:07","","Leg Extension (Machine)",,"",4,"failure",58.97,2,,,
"HIT Legs","18 Jul 2023, 13:59","18 Jul 2023, 15:07","","Hack Squat (Machine)",,"",0,"warmup",40.82,12,,,
"HIT Legs","18 Jul 2023, 13:59","18 Jul 2023, 15:07","","Hack Squat (Machine)",,"",1,"failure",63.5,9,,,
"HIT Legs","18 Jul 2023, 13:59","18 Jul 2023, 15:07","","Romanian Deadlift (Barbell)",,"",0,"failure",111.13,10,,,
"HIT Legs","18 Jul 2023, 13:59","18 Jul 2023, 15:07","","Seated Calf Raise",,"",0,"failure",61.24,10,,,
"HIT Legs","18 Jul 2023, 13:59","18 Jul 2023, 15:07","","Seated Calf Raise",,"",1,"failure",40.82,10,,,
"HIT Legs","18 Jul 2023, 13:59","18 Jul 2023, 15:07","","Hip Thrust (Barbell)",,"",0,"normal",174.63,10,,,
"HIT Legs","18 Jul 2023, 13:59","18 Jul 2023, 15:07","","Hip Thrust (Barbell)",,"",1,"normal",174.63,4,,,
"HIT Legs","18 Jul 2023, 13:59","18 Jul 2023, 15:07","","Hip Thrust (Barbell)",,"",2,"normal",174.63,4,,,
"HIT Legs","18 Jul 2023, 13:59","18 Jul 2023, 15:07","","Hip Thrust (Barbell)",,"",3,"normal",92.99,8,,,
"Abs","16 Jul 2023, 13:48","16 Jul 2023, 14:04","","Cable Crunch",,"",0,"normal",35.15,12,,,
"Abs","16 Jul 2023, 13:48","16 Jul 2023, 14:04","","Cable Crunch",,"",1,"normal",28.35,12,,,
"Abs","16 Jul 2023, 13:48","16 Jul 2023, 14:04","","Lying Leg Raise",,"",0,"normal",,15,,,
"Abs","16 Jul 2023, 13:48","16 Jul 2023, 14:04","","Lying Leg Raise",,"",1,"normal",,15,,,
"Abs","16 Jul 2023, 13:48","16 Jul 2023, 14:04","","Russian Twist (Weighted)",,"",0,"normal",4.54,10,,,
"Abs","16 Jul 2023, 13:48","16 Jul 2023, 14:04","","Russian Twist (Weighted)",,"",1,"normal",4.54,10,,,
"HIT Push","16 Jul 2023, 12:38","16 Jul 2023, 13:47","","Incline Bench Press (Barbell)",,"",0,"warmup",61.24,6,,,
"HIT Push","16 Jul 2023, 12:38","16 Jul 2023, 13:47","","Incline Bench Press (Barbell)",,"",1,"failure",83.91,8,,,
"HIT Push","16 Jul 2023, 12:38","16 Jul 2023, 13:47","","Incline Bench Press (Barbell)",,"",2,"failure",61.24,5,,,
"HIT Push","16 Jul 2023, 12:38","16 Jul 2023, 13:47","","Low Cable Fly Crossovers",,"",0,"warmup",6.8,8,,,
"HIT Push","16 Jul 2023, 12:38","16 Jul 2023, 13:47","","Low Cable Fly Crossovers",,"",1,"failure",20.41,10,,,
"HIT Push","16 Jul 2023, 12:38","16 Jul 2023, 13:47","","Low Cable Fly Crossovers",,"",2,"failure",15.88,5,,,
"HIT Push","16 Jul 2023, 12:38","16 Jul 2023, 13:47","","Low Cable Fly Crossovers",,"",3,"failure",6.8,10,,,
"HIT Push","16 Jul 2023, 12:38","16 Jul 2023, 13:47","","Cable Fly Crossovers",,"",0,"failure",20.41,12,,,
"HIT Push","16 Jul 2023, 12:38","16 Jul 2023, 13:47","","Cable Fly Crossovers",,"",1,"failure",11.34,12,,,
"HIT Push","16 Jul 2023, 12:38","16 Jul 2023, 13:47","","Shoulder Press (Dumbbell)",,"",0,"warmup",54.43,11,,,
"HIT Push","16 Jul 2023, 12:38","16 Jul 2023, 13:47","","Shoulder Press (Dumbbell)",,"",1,"normal",18.14,6,,,
"HIT Push","16 Jul 2023, 12:38","16 Jul 2023, 13:47","","Lateral Raise (Dumbbell)",,"",0,"failure",27.22,6,,,
"HIT Push","16 Jul 2023, 12:38","16 Jul 2023, 13:47","","Lateral Raise (Dumbbell)",,"",1,"failure",18.14,5,,,
"HIT Push","16 Jul 2023, 12:38","16 Jul 2023, 13:47","","Triceps Rope Pushdown",,"",0,"failure",21.55,10,,,
"HIT Push","16 Jul 2023, 12:38","16 Jul 2023, 13:47","","Triceps Rope Pushdown",,"",1,"failure",17.01,8,,,
"HIT Push","16 Jul 2023, 12:38","16 Jul 2023, 13:47","","Triceps Rope Pushdown",,"",2,"failure",10.21,8,,,
"HIT Push","16 Jul 2023, 12:38","16 Jul 2023, 13:47","","Triceps Extension (Cable)",,"",0,"failure",17.01,10,,,
"HIT Push","16 Jul 2023, 12:38","16 Jul 2023, 13:47","","Triceps Extension (Cable)",,"",1,"failure",17.01,6,,,
"HIT Push","16 Jul 2023, 12:38","16 Jul 2023, 13:47","","Triceps Extension (Cable)",,"",2,"failure",12.47,8,,,
"HIT Push","16 Jul 2023, 12:38","16 Jul 2023, 13:47","","Triceps Extension (Cable)",,"",3,"failure",7.94,6,,,
